"allowAudit","clientCode","created","createdBy","createdByOrg","id","modified","modifiedBy","modifiedByOrg","state"
true,"LKS","2024-06-28T15:03:39.598","1","1","6829f422-3732-455f-a547-ddb2d9942f4b","2024-06-28T15:03:39.598","1","1","HARYANA"
true,"MAX","2024-06-28T15:03:39.598","1","1","daae41d6-09d9-4534-b1b3-a3b1f404bba2","2024-06-28T15:03:39.598","1","1","KARNATAKA"
true,"OPC","2024-06-28T15:03:39.599","1","1","6b025f4b-e4c6-463d-b116-b15f352d70d0","2024-06-28T15:03:39.599","1","1","KARNATAKA"
true,"PRD","2024-06-28T15:03:39.6","1","1","5ef09a93-10da-44e8-ba83-c4e3e3209364","2024-06-28T15:03:39.6","1","1","DELHI"
true,"SSS","2024-06-28T15:03:39.601","1","1","29ec84a4-e2df-409d-b9f8-2761a144f68b","2024-06-28T15:03:39.601","1","1","TAMIL NADU"
true,"TRX","2024-06-28T15:03:39.602","1","1","2176d5d6-0171-4d2e-8936-6d3e623a93a6","2024-06-28T15:03:39.602","1","1","DELHI"
true,"WOW","2024-06-28T15:03:39.603","1","1","ea134b1a-be27-4bea-80dc-f2de21d8c8f6","2024-06-28T15:03:39.603","1","1","KARNATAKA"
true,"BJA","2024-06-28T15:03:39.603","1","1","04149c42-92b5-4adc-bfb1-a51121536e65","2024-06-28T15:03:39.603","1","1","DELHI"
true,"BJS","2024-06-28T15:03:39.604","1","1","a36d0648-f04d-4065-beda-ddd0c8afaf80","2024-06-28T15:03:39.604","1","1","DELHI"
true,"HHP","2024-06-28T15:03:39.605","1","1","1a45979d-b8c9-43b8-addd-86cbd03052cc","2024-06-28T15:03:39.605","1","1","HARYANA"
true,"HPL","2024-06-28T15:03:39.606","1","1","1bcccab2-8a3c-4036-bff3-cfab5c8af2cc","2024-06-28T15:03:39.606","1","1","HARYANA"
true,"VEI","2024-06-28T15:03:39.606","1","1","7a3da210-47e6-4a8d-a89e-44c8bafc2099","2024-06-28T15:03:39.606","1","1","GUJARAT"
true,"TEN","2024-06-28T15:03:39.607","1","1","8a603bca-56c2-42c7-8635-56814c293e42","2024-06-28T15:03:39.607","1","1","KARNATAKA"
true,"YCT","2024-06-28T15:03:39.608","1","1","3b100273-8465-463d-96b9-39dcd6aa3f65","2024-06-28T15:03:39.608","1","1","UTTAR PRADESH"
true,"TRC","2024-06-28T15:03:39.609","1","1","5e8e8f17-d44d-4fde-8265-ee25d8e9247c","2024-06-28T15:03:39.609","1","1","DELHI"
true,"HAA","2024-06-28T15:03:39.611","1","1","2a184cda-03a9-4b4e-a925-2b9ec968d777","2024-06-28T15:03:39.611","1","1","DELHI"
true,"NOB","2024-06-28T15:03:39.612","1","1","e56e3a51-de9d-40a2-a200-31b8d6de15c5","2024-06-28T15:03:39.612","1","1","TELANGANA"
true,"NDF","2024-06-28T15:03:39.613","1","1","d61fadf1-7e98-4782-ac9a-f760980f516a","2024-06-28T15:03:39.613","1","1","MAHARASHTRA"
true,"NDT","2024-06-28T15:03:39.615","1","1","76f8f91f-ad73-468b-a77f-177845f9efb7","2024-06-28T15:03:39.615","1","1","MAHARASHTRA"
true,"SXP","2024-06-28T15:03:39.615","1","1","f07dded5-b0e3-4398-a686-d2de57fcbeff","2024-06-28T15:03:39.615","1","1","GUJARAT"
true,"WHT","2024-06-28T15:03:39.616","1","1","529aa150-7470-4d26-94e0-dab17a116e11","2024-06-28T15:03:39.616","1","1","GUJARAT"
true,"BAL","2024-06-28T15:03:39.617","1","1","73cbc7c0-6cf9-4706-9a45-1ab7981c1fc7","2024-06-28T15:03:39.617","1","1","KARNATAKA"
true,"ASP","2024-06-28T15:03:39.618","1","1","d8f73cde-9371-40ee-a40b-1f01ff9e0734","2024-06-28T15:03:39.618","1","1","MAHARASHTRA"
true,"MOG","2024-06-28T15:03:39.619","1","1","41dcac92-6c38-4341-8c0d-2f4595b64dfe","2024-06-28T15:03:39.619","1","1","DELHI"
true,"LBS","2024-06-28T15:03:39.619","1","1","e0e29a38-e85d-4329-814f-6b33afe9a31b","2024-06-28T15:03:39.619","1","1","HARYANA"
true,"SLH","2024-06-28T15:03:39.62","1","1","a6587c37-673c-4b9b-bac1-529a909ac5e7","2024-06-28T15:03:39.62","1","1","GUJARAT"
true,"WHY","2024-06-28T15:03:39.621","1","1","7a6339da-3cf5-4321-ae30-03e3de9a2348","2024-06-28T15:03:39.621","1","1","GUJARAT"
true,"TNL","2024-06-28T15:03:39.622","1","1","9f117e00-3db2-42d8-9e5c-0195cf7e7ade","2024-06-28T15:03:39.622","1","1","KARNATAKA"
true,"APS","2024-06-28T15:03:39.622","1","1","e5650045-c60e-4677-b98e-d19372e7da0a","2024-06-28T15:03:39.622","1","1","MAHARASHTRA"
true,"AST","2024-06-28T15:03:39.623","1","1","2d8ab39f-325f-40b1-9bb7-4a59950f2c70","2024-06-28T15:03:39.623","1","1","MAHARASHTRA"
true,"MFT","2024-06-28T15:03:39.624","1","1","d533b16a-78d9-4945-9f91-6ddf98175e08","2024-06-28T15:03:39.624","1","1","MAHARASHTRA"
true,"NEO","2024-06-28T15:03:39.625","1","1","5409c753-26e1-41c2-88e9-2ba6779c65c1","2024-06-28T15:03:39.625","1","1","MAHARASHTRA"
true,"UBI","2024-06-28T15:03:39.626","1","1","47ed774e-f2cf-4dc1-a4e9-13b080608783","2024-06-28T15:03:39.626","1","1","DELHI"
true,"FIS","2024-06-28T15:03:39.626","1","1","673cfae5-4a5b-4f58-bb9b-5ab7a3c50d12","2024-06-28T15:03:39.626","1","1","KARNATAKA"
true,"YKT","2024-06-28T15:03:39.627","1","1","7c147574-7a43-4106-add5-b7b54cc602c8","2024-06-28T15:03:39.627","1","1","KARNATAKA"
true,"OAA","2024-06-28T15:03:39.628","1","1","09152cb7-3cf8-47ae-b54a-6501b3e1080c","2024-06-28T15:03:39.628","1","1","MAHARASHTRA"
true,"SWD","2024-06-28T15:03:39.629","1","1","8ff05667-227d-41af-94bc-c6f1e7d19205","2024-06-28T15:03:39.629","1","1","RAJASTHAN"
true,"RED","2024-06-28T15:03:39.63","1","1","6c41abaa-4658-4e41-973e-0ac297d70e78","2024-06-28T15:03:39.63","1","1","UTTAR PRADESH"
true,"ALU","2024-06-28T15:03:39.63","1","1","934438d0-8d1f-4d86-b055-1c4357e986a9","2024-06-28T15:03:39.63","1","1","KERALA"
true,"BAK","2024-06-28T15:03:39.631","1","1","2f4034dc-a5de-408a-9d0d-886827a1cee9","2024-06-28T15:03:39.631","1","1","DELHI"
true,"DEY","2024-06-28T15:03:39.632","1","1","12e288b9-75e5-4008-b195-c8bfd72bce18","2024-06-28T15:03:39.632","1","1","TAMIL NADU"
true,"HOB","2024-06-28T15:03:39.633","1","1","7d638c83-9191-4207-adaf-34921ce0441e","2024-06-28T15:03:39.633","1","1","MADHYA PRADESH"
true,"MZV","2024-06-28T15:03:39.634","1","1","d360ab28-a4c9-44d1-bc93-ae4d209d44a3","2024-06-28T15:03:39.634","1","1","PUNJAB"
true,"SHI","2024-06-28T15:03:39.634","1","1","8adb1225-da5e-4d91-a3d2-8fec683adb57","2024-06-28T15:03:39.634","1","1","HARYANA"
true,"PPR","2024-06-28T15:03:39.635","1","1","c35bac9e-cc95-4a0a-bdd9-21cb3a50b17b","2024-06-28T15:03:39.635","1","1","MAHARASHTRA"
true,"SCW","2024-06-28T15:03:39.636","1","1","c85b13fb-4051-427b-94f0-da51e752e408","2024-06-28T15:03:39.636","1","1","DELHI"
true,"OAC","2024-06-28T15:03:39.637","1","1","5c59fd2d-4487-431e-8802-6f05c6b5c862","2024-06-28T15:03:39.637","1","1","MAHARASHTRA"
true,"MRP","2024-06-28T15:03:39.637","1","1","fb6379c1-4231-4696-af88-b962ab435089","2024-06-28T15:03:39.637","1","1","MAHARASHTRA"
true,"PSL","2024-06-28T15:03:39.638","1","1","238ea8ac-7004-4c13-b9ca-9c9d12dd86e1","2024-06-28T15:03:39.638","1","1","MAHARASHTRA"
true,"PSH","2024-06-28T15:03:39.639","1","1","1912ccc8-0f7f-4e7c-99f4-ab1b3ff4f012","2024-06-28T15:03:39.639","1","1","MAHARASHTRA"
true,"PTP","2024-06-28T15:03:39.64","1","1","9ab2f9d7-f2d5-496b-b0a7-855298fa1094","2024-06-28T15:03:39.64","1","1","MAHARASHTRA"
true,"PTH","2024-06-28T15:03:39.64","1","1","017f0e17-bf38-4c36-8a20-452b7a215a22","2024-06-28T15:03:39.64","1","1","MAHARASHTRA"
true,"TUL","2024-06-28T15:03:39.644","1","1","1f42e9b9-9318-483e-96a2-b0ed5da06ad8","2024-06-28T15:03:39.644","1","1","WEST BENGAL"
true,"ITL","2024-06-28T15:03:39.645","1","1","834ad65b-a6eb-4806-b043-dae27c9d1646","2024-06-28T15:03:39.645","1","1","MAHARASHTRA"
true,"DEA","2024-06-28T15:03:39.645","1","1","06a6ac74-9be4-4b1d-b71c-8af8f15f414b","2024-06-28T15:03:39.645","1","1","MAHARASHTRA"
true,"SGO","2024-06-28T15:03:39.646","1","1","baf8b465-e154-468e-8809-8134405054f9","2024-06-28T15:03:39.646","1","1","HARYANA"
true,"GLA","2024-06-28T15:03:39.699","1","1","af71ff55-7db5-4f56-a8aa-7de850f97de1","2024-06-28T15:03:39.699","1","1","MAHARASHTRA"
true,"FMR","2024-06-28T15:03:39.647","1","1","79e4c7d1-2d8e-4e3a-b0d4-ce21721d8afd","2024-06-28T15:03:39.647","1","1","ANDAMAN & NICOBAR, ANDHRA PRADESH, ANDHRA PRADESH, ARUNACHAL PRADESH, ASSAM, BIHAR, CHANDIGARH, CHHATTISGARH, DADRA AND NAGAR HAVELI, DELHI, GOA, GUJARAT, HARYANA, HIMACHAL PRADESH, JHARKHAND, KARNATAKA, KERALA, LADAKH, LAKSHADWEEP, MADHYA PRADESH, MAHARASHTRA, MANIPUR, MEGHALAYA, MIZORAM, NAGALAND, ORISSA, PONDICHERRY, PUNJAB, RAJASTHAN, SIKKIM, TAMIL NADU, TELANGANA, TRIPURA, UTTAR PRADESH, UTTARAKHAND, WEST BENGAL"
true,"CAR","2024-06-28T15:03:39.648","1","1","4838107b-8e61-4f59-9f6f-9b53b7c2d3c9","2024-06-28T15:03:39.648","1","1","TAMIL NADU"
true,"STO","2024-06-28T15:03:39.649","1","1","c352100d-c24a-4032-8bcc-2f849e914783","2024-06-28T15:03:39.649","1","1","HARYANA"
true,"KYR","2024-06-28T15:03:39.649","1","1","44fa630d-b3ee-47e3-9d8a-e8708550e7fe","2024-06-28T15:03:39.649","1","1","MADHYA PRADESH"
true,"VCF","2024-06-28T15:03:39.65","1","1","d5915dab-f08e-4ebb-9d6c-4cac77f9b048","2024-06-28T15:03:39.65","1","1","HARYANA"
true,"SMN","2024-06-28T15:03:39.651","1","1","d9e10dde-438b-4cc5-b3fb-8a11b2743819","2024-06-28T15:03:39.651","1","1","MAHARASHTRA"
true,"NCU","2024-06-28T15:03:39.651","1","1","35d35d15-be6b-4461-8530-4f667da6e6d9","2024-06-28T15:03:39.651","1","1","HARYANA"
true,"GLB","2024-06-28T15:03:39.652","1","1","76ebba51-a8f8-4707-b11d-6cc1e3388b0a","2024-06-28T15:03:39.652","1","1","MADHYA PRADESH"
true,"NAH","2024-06-28T15:03:39.653","1","1","c93a28be-5377-4440-a2c9-5e4af02cb237","2024-06-28T15:03:39.653","1","1","MAHARASHTRA"
true,"ITX","2024-06-28T15:03:39.654","1","1","2dbc9044-36e2-4391-9b37-48806c65517a","2024-06-28T15:03:39.654","1","1","HARYANA"
true,"SAR","2024-06-28T15:03:39.654","1","1","abd50b8c-f4eb-4ef0-a3b6-795868f44efb","2024-06-28T15:03:39.654","1","1","ANDHRA PRADESH, ASSAM, BIHAR, CHHATTISGARH, DELHI, GUJARAT, HARYANA, HIMACHAL PRADESH, JHARKHAND, KARNATAKA, KERALA, MADHYA PRADESH, MAHARASHTRA, ORISSA, PUNJAB, RAJASTHAN, TAMIL NADU, TELANGANA, UTTAR PRADESH, UTTARAKHAND, JAMMU AND KASHMIR, WEST BENGAL"
true,"SMH","2024-06-28T15:03:39.655","1","1","39f2b590-f8c8-40a6-85cd-c9f7f0994d85","2024-06-28T15:03:39.655","1","1","HARYANA"
true,"NDL","2024-06-28T15:03:39.656","1","1","df993c96-4b6a-4929-88da-d79e3d7e2e7e","2024-06-28T15:03:39.656","1","1","MAHARASHTRA"
true,"NDK","2024-06-28T15:03:39.656","1","1","cd3ee417-93db-4322-9005-0ffe2ab16589","2024-06-28T15:03:39.656","1","1","MAHARASHTRA"
true,"NBC","2024-06-28T15:03:39.657","1","1","86996fc1-dcbf-492b-b73a-34e38f73bc7c","2024-06-28T15:03:39.657","1","1","HARYANA"
true,"CTP","2024-06-28T15:03:39.658","1","1","a08bf70c-e665-4047-b650-520c98f01f68","2024-06-28T15:03:39.658","1","1","MAHARASHTRA"
true,"PAD","2024-06-28T15:03:39.659","1","1","d4e5fca5-8cac-4032-97ab-5f8a3f36a3c3","2024-06-28T15:03:39.659","1","1","DELHI"
true,"ELH","2024-06-28T15:03:39.659","1","1","0d89be1d-df4d-492f-923b-c9261efa1021","2024-06-28T15:03:39.659","1","1","HARYANA"
true,"BON","2024-06-28T15:03:39.66","1","1","6c70ac41-2224-4eaf-9e8c-683783b80462","2024-06-28T15:03:39.66","1","1","MAHARASHTRA"
true,"CLR","2024-06-28T15:03:39.661","1","1","edd8e513-db79-461d-ad3b-dc88a2f6f83a","2024-06-28T15:03:39.661","1","1","MAHARASHTRA"
true,"CSC","2024-06-28T15:03:39.661","1","1","961dd9e2-8a79-4509-a449-6506ae53e74d","2024-06-28T15:03:39.661","1","1","HARYANA"
true,"SRM","2024-06-28T15:03:39.662","1","1","f8390970-d759-46fc-9dd6-016f4f0f9f5e","2024-06-28T15:03:39.662","1","1","DELHI"
true,"TLS","2024-06-28T15:03:39.663","1","1","0c011829-1603-4707-be65-11872e8b9f79","2024-06-28T15:03:39.663","1","1","KARNATAKA"
true,"BOW","2024-06-28T15:03:39.664","1","1","b803f20b-3eb2-4fb9-a650-f8a7c3c72c89","2024-06-28T15:03:39.664","1","1","HARYANA"
true,"HKT","2024-06-28T15:03:39.664","1","1","6cfb947f-c3ca-48dd-9912-4c9b437cdc3e","2024-06-28T15:03:39.664","1","1","HARYANA"
true,"CBS","2024-06-28T15:03:39.665","1","1","b949bdbb-ab50-4713-854a-0ac7acdfd00e","2024-06-28T15:03:39.665","1","1","DELHI"
true,"IMP","2024-06-28T15:03:39.666","1","1","f6359087-d2a4-472b-9349-a3686e3f0b76","2024-06-28T15:03:39.666","1","1","DELHI, UTTAR PRADESH"
true,"LEL","2024-06-28T15:03:39.666","1","1","ee891539-2962-401b-aef9-03d8bb2b8d74","2024-06-28T15:03:39.666","1","1","GUJARAT"
true,"TUS","2024-06-28T15:03:39.667","1","1","5034a4ea-1423-4d9a-be24-6d6bbe939d90","2024-06-28T15:03:39.667","1","1","WEST BENGAL"
true,"NDY","2024-06-28T15:03:39.668","1","1","1933b0e9-2a78-483e-9987-a0e65ca4dc84","2024-06-28T15:03:39.668","1","1","MAHARASHTRA"
true,"NDA","2024-06-28T15:03:39.669","1","1","ef8ca384-6e00-458f-881f-d44c69f948a8","2024-06-28T15:03:39.669","1","1","MAHARASHTRA"
true,"NDP","2024-06-28T15:03:39.669","1","1","3e75495d-2bfa-4610-8ab2-1f03ee85f205","2024-06-28T15:03:39.669","1","1","MAHARASHTRA"
true,"NDC","2024-06-28T15:03:39.67","1","1","3a69cc47-2255-44e7-a3af-3b739c61ec65","2024-06-28T15:03:39.67","1","1","MAHARASHTRA"
true,"SOL","2024-06-28T15:03:39.671","1","1","fe9939bf-d280-4f28-adfd-d098b01a9ece","2024-06-28T15:03:39.671","1","1","KARNATAKA, UTTAR PRADESH"
true,"DFX","2024-06-28T15:03:39.672","1","1","b237c854-2777-454c-b8c3-ea57481e9ff1","2024-06-28T15:03:39.672","1","1","TAMIL NADU"
true,"SPH","2024-06-28T15:03:39.673","1","1","8520a560-8321-4a49-a890-c6bab37399dc","2024-06-28T15:03:39.673","1","1","TAMIL NADU"
true,"GIT","2024-06-28T15:03:39.678","1","1","57912422-3a5b-46fe-a865-e659a1e99b2f","2024-06-28T15:03:39.678","1","1","DELHI"
true,"BLA","2024-06-28T15:03:39.678","1","1","6928c895-3866-4aef-946d-2cd448efa2b5","2024-06-28T15:03:39.678","1","1","DELHI"
true,"BLS","2024-06-28T15:03:39.679","1","1","b6231b5d-006a-4129-92d5-99e6341483d7","2024-06-28T15:03:39.679","1","1","DELHI"
true,"SMD","2024-06-28T15:03:39.68","1","1","b2102516-f74e-4ae3-bdd4-ffca7a1c7907","2024-06-28T15:03:39.68","1","1","MAHARASHTRA"
true,"ILI","2024-06-28T15:03:39.68","1","1","7433bbe6-e706-4a35-81bc-6775438422d1","2024-06-28T15:03:39.68","1","1","TAMIL NADU"
true,"AWL","2024-06-28T15:03:39.681","1","1","110b3eda-fe46-4743-a2b7-9644ebd5a5d2","2024-06-28T15:03:39.681","1","1","MAHARASHTRA"
true,"ZBT","2024-06-28T15:03:39.682","1","1","2015e9d0-706f-4b1d-b294-5196d44776fc","2024-06-28T15:03:39.682","1","1","GUJARAT"
true,"NOE","2024-06-28T15:03:39.683","1","1","15c66fb5-6903-4c44-b1bc-6077006905fb","2024-06-28T15:03:39.683","1","1","KARNATAKA"
true,"PPS","2024-06-28T15:03:39.683","1","1","d4c6ba4f-4f9e-4b14-8995-f6e2a301dce4","2024-06-28T15:03:39.683","1","1","UTTAR PRADESH"
true,"VPT","2024-06-28T15:03:39.684","1","1","16077bb4-4dd6-4634-ab12-7d5867b54a4e","2024-06-28T15:03:39.684","1","1","MAHARASHTRA"
true,"NEE","2024-06-28T15:03:39.685","1","1","0e544655-b72f-475b-b3aa-0e18f1398547","2024-06-28T15:03:39.685","1","1","TELANGANA"
true,"MRX","2024-06-28T15:03:39.686","1","1","ed88dc69-bc14-444c-82fd-33f838fe4519","2024-06-28T15:03:39.686","1","1","WEST BENGAL"
true,"DKL","2024-06-28T15:03:39.687","1","1","c31a8f7d-4271-4680-95e2-120e61306d25","2024-06-28T15:03:39.687","1","1","HARYANA"
true,"DKS","2024-06-28T15:03:39.687","1","1","1f24f043-62e6-4243-b26d-a0cfc1975d1c","2024-06-28T15:03:39.687","1","1","HARYANA"
true,"HNS","2024-06-28T15:03:39.688","1","1","32e6a8f7-dd22-4b0c-9eb6-6f24180c0a1c","2024-06-28T15:03:39.688","1","1","KARNATAKA"
true,"MRL","2024-06-28T15:03:39.688","1","1","a9ff0cb6-69fa-466b-ad2f-6e8c5f0a7e2d","2024-06-28T15:03:39.688","1","1","WEST BENGAL"
true,"NOV","2024-06-28T15:03:39.689","1","1","560dafe6-4af3-49c1-aa43-ee46609b66c7","2024-06-28T15:03:39.689","1","1","KARNATAKA"
true,"NOW","2024-06-28T15:03:39.69","1","1","3cccb108-ce38-4b35-9040-34eb32c30a80","2024-06-28T15:03:39.69","1","1","KARNATAKA"
true,"TRU","2024-06-28T15:03:39.69","1","1","e28dcf2a-9d29-43be-a561-92881611a8c6","2024-06-28T15:03:39.69","1","1","KARNATAKA"
true,"CLG","2024-06-28T15:03:39.691","1","1","0b7d30c4-9ddb-4b72-adc3-cd4538da2678","2024-06-28T15:03:39.691","1","1","ANDHRA PRADESH, ASSAM, BIHAR, CHANDIGARH, CHHATTISGARH, DELHI, GOA, GUJARAT, HARYANA, JHARKHAND, KARNATAKA, KERALA, MADHYA PRADESH, MAHARASHTRA, ORISSA, PUNJAB, RAJASTHAN, TAMIL NADU, TELANGANA, UTTAR PRADESH, UTTARAKHAND, WEST BENGAL"
true,"AIL","2024-06-28T15:03:39.692","1","1","dedce80d-a795-4400-ad3d-82c247f3c6a6","2024-06-28T15:03:39.692","1","1","KARNATAKA"
true,"BEP","2024-06-28T15:03:39.693","1","1","3e99ed05-833f-4a59-b8e8-240bbc4a8ad2","2024-06-28T15:03:39.693","1","1","HARYANA"
true,"CEL","2024-06-28T15:03:39.693","1","1","2d2ab78f-fe69-40b8-885d-47bc019957b2","2024-06-28T15:03:39.693","1","1","DAMAN & DIU, GUJARAT, KARNATAKA, MAHARASHTRA, UTTARAKHAND, WEST BENGAL, HARYANA"
true,"CHI","2024-06-28T15:03:39.694","1","1","5c8bccdd-83e9-4132-8b3d-1bc9ae4c3a2e","2024-06-28T15:03:39.694","1","1","HARYANA"
true,"LMI","2024-06-28T15:03:39.695","1","1","e057e4ca-e617-4efb-8fe1-b9e803281a0f","2024-06-28T15:03:39.695","1","1","UTTAR PRADESH"
true,"MVR","2024-06-28T15:03:39.695","1","1","ae50035a-2e1e-4302-9f53-771eeb616b4f","2024-06-28T15:03:39.695","1","1","UTTAR PRADESH"
true,"SPR","2024-06-28T15:03:39.696","1","1","f9919179-8955-4411-a25a-3b095a230156","2024-06-28T15:03:39.696","1","1","HARYANA"
true,"SWL","2024-06-28T15:03:39.697","1","1","7d08bf12-eec4-4d4d-94ca-185fef1d7a54","2024-06-28T15:03:39.697","1","1","HARYANA"
true,"BKF","2024-06-28T15:03:39.697","1","1","9ef4a42e-afb6-466e-920a-aed3842f51e0","2024-06-28T15:03:39.697","1","1","MAHARASHTRA"
true,"LWS","2024-06-28T15:03:39.698","1","1","8ddf3127-8ec9-483b-ba7d-7e13e41d4073","2024-06-28T15:03:39.698","1","1","MAHARASHTRA"
true,"SPL","2024-06-28T15:03:39.699","1","1","9d8b257c-a883-4172-a018-260b6ef5aad9","2024-06-28T15:03:39.699","1","1","UTTAR PRADESH"
true,"AKE","2024-06-28T15:03:39.7","1","1","ebb869d5-63be-48d6-bf67-3664ea9dd827","2024-06-28T15:03:39.7","1","1","UTTAR PRADESH"
true,"RFL","2024-06-28T15:03:39.701","1","1","fe497bf0-e13f-48a7-b8ca-e5f94e0723f8","2024-06-28T15:03:39.701","1","1","GUJARAT"
true,"FPA","2024-06-28T15:03:39.702","1","1","3e65a890-a2ae-4c4d-aa93-17d804a15d0c","2024-06-28T15:03:39.702","1","1","HARYANA"
true,"FPT","2024-06-28T15:03:39.702","1","1","d40791f7-913c-4069-a3ee-6cd74f7f6e14","2024-06-28T15:03:39.702","1","1","HARYANA"
true,"ABM","2024-06-28T15:03:39.703","1","1","d00b7e90-25e6-4382-862e-9155989fc08a","2024-06-28T15:03:39.703","1","1","KARNATAKA"
true,"MTD","2024-06-28T15:03:39.704","1","1","38b032cb-98ca-4ece-b9a7-0d44e85987a9","2024-06-28T15:03:39.704","1","1","KARNATAKA"
true,"LOS","2024-06-28T15:03:39.704","1","1","d5c3f439-4f2a-4bde-b7d6-05afb17f79c2","2024-06-28T15:03:39.704","1","1","MAHARASHTRA"
true,"LIT","2024-06-28T15:03:39.705","1","1","f374eacb-a96a-4da2-87d0-0c10290c00a6","2024-06-28T15:03:39.705","1","1","MAHARASHTRA"
true,"WAR","2024-06-28T15:03:39.706","1","1","6450493e-b802-4c37-9e3a-3d875790919a","2024-06-28T15:03:39.706","1","1","DELHI"
true,"XIS","2024-06-28T15:03:39.706","1","1","38d9d917-77cd-4594-a3fb-7b2edd7858db","2024-06-28T15:03:39.706","1","1","KARNATAKA, MAHARASHTRA"
true,"DLA","2024-06-28T15:03:39.707","1","1","87ae1417-1962-403d-bfa5-55837e6493ff","2024-06-28T15:03:39.707","1","1","KARNATAKA"
true,"DLS","2024-06-28T15:03:39.708","1","1","ca94e1be-1fd7-45a9-92d5-0968eca1f4dc","2024-06-28T15:03:39.708","1","1","KARNATAKA"
true,"SOS","2024-06-28T15:03:39.708","1","1","74bff2e0-2492-4c65-a119-1328209e3518","2024-06-28T15:03:39.708","1","1","HARYANA"
true,"SEB","2024-06-28T15:03:39.709","1","1","0e0b83bf-6581-4f9e-b714-8f40da662b72","2024-06-28T15:03:39.709","1","1","WEST BENGAL"
true,"WAS","2024-06-28T15:03:39.709","1","1","da8ee972-836e-4775-a878-a80a9c3e4c58","2024-06-28T15:03:39.709","1","1","KARNATAKA"
true,"RC4","2024-06-28T15:03:39.71","1","1","3fce9929-8b30-453f-ac6c-d7e13aaffae9","2024-06-28T15:03:39.71","1","1","KARNATAKA"
true,"FUL","2024-06-28T15:03:39.711","1","1","c4124c35-bed2-4c10-bd02-24a3cc627902","2024-06-28T15:03:39.711","1","1","MAHARASHTRA"
true,"RC3","2024-06-28T15:03:39.711","1","1","081a2bcb-8fc6-441f-aab4-97872b41b616","2024-06-28T15:03:39.711","1","1","KARNATAKA"
true,"Amazon","2024-06-28T15:03:39.712","1","1","fcb14a86-0e14-4c28-8601-668601e922bb","2024-06-28T15:03:39.712","1","1","KARNATAKA"
true,"SPRT","2024-06-28T15:03:39.713","1","1","d4166ad6-3fe0-47ae-bacd-ce8e0db0b173","2024-06-28T15:03:39.713","1","1","KARNATAKA"
true,"Samsung","2024-06-28T15:03:39.714","1","1","6907d9e8-e3a0-43bd-8b0d-cddb9adaa158","2024-06-28T15:03:39.714","1","1","KARNATAKA"
true,"PIT","2024-06-28T15:03:39.714","1","1","82dfc8e4-3ae3-4d41-a57a-79d21ec5014c","2024-06-28T15:03:39.714","1","1","DELHI"
true,"FGY","2024-06-28T15:03:39.715","1","1","f56f7e1d-9dad-4402-b159-28cfea89ebc7","2024-06-28T15:03:39.715","1","1","KARNATAKA"
true,"ADD","2024-06-28T15:03:39.716","1","1","38050237-5e1b-4816-9f67-58f969e8e85b","2024-06-28T15:03:39.716","1","1","UTTAR PRADESH"
true,"FUR","2024-06-28T15:03:39.716","1","1","5c77b6c9-778b-49cb-88c4-f8cbff753b6c","2024-06-28T15:03:39.716","1","1","MAHARASHTRA"
true,"OML","2024-06-28T15:03:39.717","1","1","a87a4677-2b1c-4692-b903-4b3c06c1e8f9","2024-06-28T15:03:39.717","1","1","GUJARAT"
true,"KXP","2024-06-28T15:03:39.718","1","1","c7dbe75a-651e-4725-9ab8-a9e1132fdc5f","2024-06-28T15:03:39.718","1","1","MAHARASHTRA"
true,"PPL","2024-06-28T15:03:39.719","1","1","9603f74a-6978-466d-a697-594bf79745d4","2024-06-28T15:03:39.719","1","1","UTTAR PRADESH"
true,"DLH","2024-06-28T15:03:39.719","1","1","0efd5683-f7ee-4a98-ac46-179e83e86975","2024-06-28T15:03:39.719","1","1","KARNATAKA"
true,"RFR","2024-06-28T15:03:39.72","1","1","c67aa1a1-18f5-4175-b9ef-515634d6d532","2024-06-28T15:03:39.72","1","1","GUJARAT"
true,"CUH","2024-06-28T15:03:39.721","1","1","b717b9f0-1b4b-4ba0-8d18-a47cae5f211b","2024-06-28T15:03:39.721","1","1","KARNATAKA"
true,"FPS","2024-06-28T15:03:39.722","1","1","4194f2f4-020c-46dc-84f7-b4b5e3545d7d","2024-06-28T15:03:39.722","1","1","HARYANA"
true,"FPL","2024-06-28T15:03:39.723","1","1","955c933d-c137-4067-9934-a1a03b7993c4","2024-06-28T15:03:39.723","1","1","HARYANA"
true,"MRC","2024-06-28T15:03:39.723","1","1","f2b97c66-ae4d-44c8-b6f2-a9abd7c8d1da","2024-06-28T15:03:39.723","1","1","HARYANA"
true,"ANT","2024-06-28T15:03:39.724","1","1","7a2650bf-4ab8-4957-9bed-7bdef40b847c","2024-06-28T15:03:39.724","1","1","HARYANA"
true,"ANL","2024-06-28T15:03:39.725","1","1","7f2f32b1-d0b9-4829-9fff-07c86f85e24d","2024-06-28T15:03:39.725","1","1","HARYANA"
true,"ASO","2024-06-28T15:03:39.726","1","1","72e7130b-8a87-4f11-b2a0-223349d55fdb","2024-06-28T15:03:39.726","1","1","HARYANA"
